pos	relate_score	population	cluster_id	cluster_start	cluster_end	cluster_center	cluster_size	cluster_max_score	cluster_mean_score
319516	8.51336	GWD	9	319516	329834	326856.5	6	9.23557	7.7169783333333335
319521	9.23557	GWD	9	319516	329834	326856.5	6	9.23557	7.7169783333333335
325886	7.98123	GWD	9	319516	329834	326856.5	6	9.23557	7.7169783333333335
327827	7.57431	GWD	9	319516	329834	326856.5	6	9.23557	7.7169783333333335
329801	6.4987	GWD	9	319516	329834	326856.5	6	9.23557	7.7169783333333335
329834	6.4987	GWD	9	319516	329834	326856.5	6	9.23557	7.7169783333333335
700617	5.7994	GWD	20	700617	705482	704661.0	10	7.27884	5.854346
701319	7.27884	GWD	20	700617	705482	704661.0	10	7.27884	5.854346
701874	6.4987	GWD	20	700617	705482	704661.0	10	7.27884	5.854346
703748	5.34275	GWD	20	700617	705482	704661.0	10	7.27884	5.854346
704463	5.34275	GWD	20	700617	705482	704661.0	10	7.27884	5.854346
704859	5.34275	GWD	20	700617	705482	704661.0	10	7.27884	5.854346
705084	6.30373	GWD	20	700617	705482	704661.0	10	7.27884	5.854346
705159	5.69748	GWD	20	700617	705482	704661.0	10	7.27884	5.854346
705191	5.69748	GWD	20	700617	705482	704661.0	10	7.27884	5.854346
705482	5.23958	GWD	20	700617	705482	704661.0	10	7.27884	5.854346
776276	5.87151	GWD	14	776276	787987	787887.0	3	6.75862	6.462916666666666
787887	6.75862	GWD	14	776276	787987	787887.0	3	6.75862	6.462916666666666
787987	6.75862	GWD	14	776276	787987	787887.0	3	6.75862	6.462916666666666
889651	5.30597	GWD	15	889651	897491	892594.5	8	7.86917	5.8408162500000005
890391	5.30597	GWD	15	889651	897491	892594.5	8	7.86917	5.8408162500000005
890459	5.30597	GWD	15	889651	897491	892594.5	8	7.86917	5.8408162500000005
891904	5.73179	GWD	15	889651	897491	892594.5	8	7.86917	5.8408162500000005
893285	5.00638	GWD	15	889651	897491	892594.5	8	7.86917	5.8408162500000005
895075	6.46949	GWD	15	889651	897491	892594.5	8	7.86917	5.8408162500000005
896561	7.86917	GWD	15	889651	897491	892594.5	8	7.86917	5.8408162500000005
897491	5.73179	GWD	15	889651	897491	892594.5	8	7.86917	5.8408162500000005
944002	6.81647	GWD	13	944002	1035580	981940.0	18	9.33816	6.131097777777778
951063	5.1245	GWD	13	944002	1035580	981940.0	18	9.33816	6.131097777777778
951256	5.1245	GWD	13	944002	1035580	981940.0	18	9.33816	6.131097777777778
959750	7.20567	GWD	13	944002	1035580	981940.0	18	9.33816	6.131097777777778
976111	6.29499	GWD	13	944002	1035580	981940.0	18	9.33816	6.131097777777778
979981	5.52778	GWD	13	944002	1035580	981940.0	18	9.33816	6.131097777777778
981487	5.97224	GWD	13	944002	1035580	981940.0	18	9.33816	6.131097777777778
981839	5.81913	GWD	13	944002	1035580	981940.0	18	9.33816	6.131097777777778
981882	5.66838	GWD	13	944002	1035580	981940.0	18	9.33816	6.131097777777778
981998	5.65108	GWD	13	944002	1035580	981940.0	18	9.33816	6.131097777777778
991691	5.57208	GWD	13	944002	1035580	981940.0	18	9.33816	6.131097777777778
1007424	7.75956	GWD	13	944002	1035580	981940.0	18	9.33816	6.131097777777778
1007801	9.33816	GWD	13	944002	1035580	981940.0	18	9.33816	6.131097777777778
1009311	6.52224	GWD	13	944002	1035580	981940.0	18	9.33816	6.131097777777778
1010108	5.90499	GWD	13	944002	1035580	981940.0	18	9.33816	6.131097777777778
1025683	5.07509	GWD	13	944002	1035580	981940.0	18	9.33816	6.131097777777778
