pos	relate_score	population	cluster_id	cluster_start	cluster_end	cluster_center	cluster_size	cluster_max_score	cluster_mean_score
730174	5.39957	FIN	2	730174	734423	731988.0	6	6.32338	5.780565
730278	5.39862	FIN	2	730174	734423	731988.0	6	6.32338	5.780565
731568	5.39957	FIN	2	730174	734423	731988.0	6	6.32338	5.780565
732408	6.32338	FIN	2	730174	734423	731988.0	6	6.32338	5.780565
733215	6.27177	FIN	2	730174	734423	731988.0	6	6.32338	5.780565
734423	5.89048	FIN	2	730174	734423	731988.0	6	6.32338	5.780565
1352245	6.67569	FIN	4	1352245	1359575	1354373.5	10	6.67569	6.406882
1352649	6.67569	FIN	4	1352245	1359575	1354373.5	10	6.67569	6.406882
1352724	6.67569	FIN	4	1352245	1359575	1354373.5	10	6.67569	6.406882
1352731	6.67569	FIN	4	1352245	1359575	1354373.5	10	6.67569	6.406882
1354354	6.67569	FIN	4	1352245	1359575	1354373.5	10	6.67569	6.406882
1354393	6.67569	FIN	4	1352245	1359575	1354373.5	10	6.67569	6.406882
1354508	6.67569	FIN	4	1352245	1359575	1354373.5	10	6.67569	6.406882
1356428	5.92711	FIN	4	1352245	1359575	1354373.5	10	6.67569	6.406882
1357679	5.70594	FIN	4	1352245	1359575	1354373.5	10	6.67569	6.406882
1359575	5.70594	FIN	4	1352245	1359575	1354373.5	10	6.67569	6.406882
1607627	5.89048	FIN	5	1607627	1627957	1610427.5	4	7.40878	6.145035
1609502	6.24739	FIN	5	1607627	1627957	1610427.5	4	7.40878	6.145035
1611353	7.40878	FIN	5	1607627	1627957	1610427.5	4	7.40878	6.145035
1627957	5.03349	FIN	5	1607627	1627957	1610427.5	4	7.40878	6.145035
