pos	relate_score	population	cluster_id	cluster_start	cluster_end	cluster_center	cluster_size	cluster_max_score	cluster_mean_score
565216	7.28718	PUR	54	565216	582671	575528.0	6	7.33786	6.420965
571732	7.33786	PUR	54	565216	582671	575528.0	6	7.33786	6.420965
575326	6.07386	PUR	54	565216	582671	575528.0	6	7.33786	6.420965
575730	6.74668	PUR	54	565216	582671	575528.0	6	7.33786	6.420965
578927	5.45146	PUR	54	565216	582671	575528.0	6	7.33786	6.420965
582671	5.62875	PUR	54	565216	582671	575528.0	6	7.33786	6.420965
660722	7.60353	PUR	52	660722	660743	660736.0	3	7.60353	7.345736666666667
660736	7.21684	PUR	52	660722	660743	660736.0	3	7.60353	7.345736666666667
660743	7.21684	PUR	52	660722	660743	660736.0	3	7.60353	7.345736666666667
718786	7.08041	PUR	51	718786	719764	718922.5	4	7.08041	6.876572499999999
718862	6.90881	PUR	51	718786	719764	718922.5	4	7.08041	6.876572499999999
718983	6.60826	PUR	51	718786	719764	718922.5	4	7.08041	6.876572499999999
719764	6.90881	PUR	51	718786	719764	718922.5	4	7.08041	6.876572499999999
1382782	5.10043	PUR	60	1382782	1384144	1383508.5	4	6.23182	5.666125
1383328	6.23182	PUR	60	1382782	1384144	1383508.5	4	6.23182	5.666125
1383689	5.10043	PUR	60	1382782	1384144	1383508.5	4	6.23182	5.666125
1384144	6.23182	PUR	60	1382782	1384144	1383508.5	4	6.23182	5.666125
1594128	5.5308	PUR	47	1594128	1609502	1594275.0	3	5.60001	5.55387
1594275	5.5308	PUR	47	1594128	1609502	1594275.0	3	5.60001	5.55387
1609502	5.60001	PUR	47	1594128	1609502	1594275.0	3	5.60001	5.55387
4691377	5.91578	PUR	43	4691377	4711806	4692062.0	3	5.91578	5.721799999999999
4692062	5.91578	PUR	43	4691377	4711806	4692062.0	3	5.91578	5.721799999999999
4711806	5.33384	PUR	43	4691377	4711806	4692062.0	3	5.91578	5.721799999999999
9154126	8.05202	PUR	31	9154126	9191295	9167379.0	6	9.31839	7.297001666666667
9157906	9.31839	PUR	31	9154126	9191295	9167379.0	6	9.31839	7.297001666666667
9158534	9.31839	PUR	31	9154126	9191295	9167379.0	6	9.31839	7.297001666666667
9176224	5.0673	PUR	31	9154126	9191295	9167379.0	6	9.31839	7.297001666666667
9180762	5.0673	PUR	31	9154126	9191295	9167379.0	6	9.31839	7.297001666666667
9191295	6.95861	PUR	31	9154126	9191295	9167379.0	6	9.31839	7.297001666666667
9659748	5.24214	PUR	38	9659748	9661792	9659792.0	3	5.24214	5.24214
9659792	5.24214	PUR	38	9659748	9661792	9659792.0	3	5.24214	5.24214
