pos	relate_score	population	cluster_id	cluster_start	cluster_end	cluster_center	cluster_size	cluster_max_score	cluster_mean_score
323264	5.69183	ESN	3	323264	369205	369118.0	4	5.69183	5.5918925
369090	5.55858	ESN	3	323264	369205	369118.0	4	5.69183	5.5918925
369146	5.55858	ESN	3	323264	369205	369118.0	4	5.69183	5.5918925
369205	5.55858	ESN	3	323264	369205	369118.0	4	5.69183	5.5918925
683127	5.14332	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
730278	5.30829	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
732408	5.68888	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
734423	7.88651	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
734885	5.65346	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
889651	6.98654	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
889941	5.35655	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
890391	5.35655	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
890459	6.98654	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
969209	5.61126	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
969261	5.61126	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
981487	9.06825	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
981839	5.89953	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
981882	6.94891	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
981998	7.99802	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
982156	7.87643	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
989254	6.55407	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
991691	9.32505	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
991766	5.19578	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
993855	8.89654	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
994033	5.35771	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
1002155	5.17865	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
1007424	6.52529	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
1007801	6.60472	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
1009311	6.97023	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
1010108	6.97023	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
1015850	5.14332	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
1033183	6.03526	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
1035580	5.69884	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
1048968	5.3216	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
1049241	5.77578	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
1049385	5.77578	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
1065491	8.04275	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
1074475	5.26459	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
1074984	6.34847	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
1075133	6.34847	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
1075135	6.34847	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
1075299	6.34847	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
1252255	6.36925	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
1254157	6.36925	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
1263241	5.26652	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
1263242	5.26652	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
1279758	6.67067	ESN	4	683127	1623054	1057438.0	64	9.32505	6.090279531249999
