pos	relate_score	population	cluster_id	cluster_start	cluster_end	cluster_center	cluster_size	cluster_max_score	cluster_mean_score
369090	5.55858	ESN	3	369090	369205	369146.0	3	5.55858	5.55858
369146	5.55858	ESN	3	369090	369205	369146.0	3	5.55858	5.55858
369205	5.55858	ESN	3	369090	369205	369146.0	3	5.55858	5.55858
730278	5.30829	ESN	14	730278	734885	733415.5	4	7.88651	6.134285
732408	5.68888	ESN	14	730278	734885	733415.5	4	7.88651	6.134285
734423	7.88651	ESN	14	730278	734885	733415.5	4	7.88651	6.134285
734885	5.65346	ESN	14	730278	734885	733415.5	4	7.88651	6.134285
889651	6.98654	ESN	16	889651	890459	890166.0	4	6.98654	6.171545
889941	5.35655	ESN	16	889651	890459	890166.0	4	6.98654	6.171545
890391	5.35655	ESN	16	889651	890459	890166.0	4	6.98654	6.171545
890459	6.98654	ESN	16	889651	890459	890166.0	4	6.98654	6.171545
969209	5.61126	ESN	17	969209	1075299	1007801.0	29	9.32505	6.518749310344827
969261	5.61126	ESN	17	969209	1075299	1007801.0	29	9.32505	6.518749310344827
981487	9.06825	ESN	17	969209	1075299	1007801.0	29	9.32505	6.518749310344827
981839	5.89953	ESN	17	969209	1075299	1007801.0	29	9.32505	6.518749310344827
981882	6.94891	ESN	17	969209	1075299	1007801.0	29	9.32505	6.518749310344827
981998	7.99802	ESN	17	969209	1075299	1007801.0	29	9.32505	6.518749310344827
982156	7.87643	ESN	17	969209	1075299	1007801.0	29	9.32505	6.518749310344827
989254	6.55407	ESN	17	969209	1075299	1007801.0	29	9.32505	6.518749310344827
991691	9.32505	ESN	17	969209	1075299	1007801.0	29	9.32505	6.518749310344827
991766	5.19578	ESN	17	969209	1075299	1007801.0	29	9.32505	6.518749310344827
993855	8.89654	ESN	17	969209	1075299	1007801.0	29	9.32505	6.518749310344827
994033	5.35771	ESN	17	969209	1075299	1007801.0	29	9.32505	6.518749310344827
1002155	5.17865	ESN	17	969209	1075299	1007801.0	29	9.32505	6.518749310344827
1007424	6.52529	ESN	17	969209	1075299	1007801.0	29	9.32505	6.518749310344827
