pos	relate_score	population	cluster_id	cluster_start	cluster_end	cluster_center	cluster_size	cluster_max_score	cluster_mean_score
635636	5.62358	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
660743	7.38691	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
702474	5.39419	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
702544	6.05997	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
707848	5.22105	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
716575	5.43054	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
718786	6.02653	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
718862	6.02653	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
718983	6.6681	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
830669	5.24185	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
832709	5.12623	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
832751	5.12623	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
832840	5.12623	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
883811	5.04208	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
883851	6.37507	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
986504	5.39526	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
1003019	5.72759	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
1007801	5.06021	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
1096291	5.04208	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
1147523	5.05601	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
1270685	8.00992	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
1341546	7.04023	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
1341548	7.04023	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
1352245	6.4927	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
1352649	6.4927	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
1352724	6.4927	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
1352731	7.79519	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
1354354	7.79519	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
1354393	6.4927	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
1354508	5.76171	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
1357679	6.70367	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
1380942	5.07744	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
1520114	5.90206	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
1521478	6.37507	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
1599467	6.15297	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
1611353	5.2075	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
1627957	5.45203	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
1658204	5.45596	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
1658214	5.45596	CLM	74	635636	1658214	1147523.0	39	8.00992	5.983388974358975
2967682	5.31693	CLM	73	2967682	3007633	2987657.5	2	5.31693	5.19017
3007633	5.06341	CLM	73	2967682	3007633	2987657.5	2	5.31693	5.19017
5291465	5.0441	CLM	75	5291465	5416984	5354224.5	2	5.0441	5.04309
5416984	5.04208	CLM	75	5291465	5416984	5354224.5	2	5.0441	5.04309
5933798	6.02646	CLM	77	5933798	5933798	5933798.0	1	6.02646	6.02646
6336553	5.94828	CLM	76	6336553	6340924	6340668.0	3	5.94828	5.94828
6340668	5.94828	CLM	76	6336553	6340924	6340668.0	3	5.94828	5.94828
6340924	5.94828	CLM	76	6336553	6340924	6340668.0	3	5.94828	5.94828
7631469	6.32977	CLM	78	7631469	7808338	7682137.0	12	6.32977	5.586406666666668
7648271	5.89045	CLM	78	7631469	7808338	7682137.0	12	6.32977	5.586406666666668
7655735	5.89045	CLM	78	7631469	7808338	7682137.0	12	6.32977	5.586406666666668
7655777	5.89045	CLM	78	7631469	7808338	7682137.0	12	6.32977	5.586406666666668
7657943	5.89045	CLM	78	7631469	7808338	7682137.0	12	6.32977	5.586406666666668
7659677	5.89045	CLM	78	7631469	7808338	7682137.0	12	6.32977	5.586406666666668
7704597	5.04208	CLM	78	7631469	7808338	7682137.0	12	6.32977	5.586406666666668
7734286	5.29426	CLM	78	7631469	7808338	7682137.0	12	6.32977	5.586406666666668
7747611	5.29426	CLM	78	7631469	7808338	7682137.0	12	6.32977	5.586406666666668
7748257	5.29426	CLM	78	7631469	7808338	7682137.0	12	6.32977	5.586406666666668
7786290	5.165	CLM	78	7631469	7808338	7682137.0	12	6.32977	5.586406666666668
7808338	5.165	CLM	78	7631469	7808338	7682137.0	12	6.32977	5.586406666666668
8548379	5.31693	CLM	79	8548379	8548379	8548379.0	1	5.31693	5.31693
8856093	6.89132	CLM	80	8856093	8856093	8856093.0	1	6.89132	6.89132
9978972	5.79425	CLM	81	9978972	10117187	10022661.0	17	8.68011	5.882535882352941
9993532	5.54868	CLM	81	9978972	10117187	10022661.0	17	8.68011	5.882535882352941
9997252	8.68011	CLM	81	9978972	10117187	10022661.0	17	8.68011	5.882535882352941
9997407	8.68011	CLM	81	9978972	10117187	10022661.0	17	8.68011	5.882535882352941
10002776	5.06341	CLM	81	9978972	10117187	10022661.0	17	8.68011	5.882535882352941
10002779	5.06341	CLM	81	9978972	10117187	10022661.0	17	8.68011	5.882535882352941
10002804	7.18176	CLM	81	9978972	10117187	10022661.0	17	8.68011	5.882535882352941
10006997	7.18176	CLM	81	9978972	10117187	10022661.0	17	8.68011	5.882535882352941
10022661	5.79425	CLM	81	9978972	10117187	10022661.0	17	8.68011	5.882535882352941
10029183	5.06341	CLM	81	9978972	10117187	10022661.0	17	8.68011	5.882535882352941
10030793	5.06341	CLM	81	9978972	10117187	10022661.0	17	8.68011	5.882535882352941
10032293	5.06341	CLM	81	9978972	10117187	10022661.0	17	8.68011	5.882535882352941
10037218	5.06341	CLM	81	9978972	10117187	10022661.0	17	8.68011	5.882535882352941
10038412	5.06341	CLM	81	9978972	10117187	10022661.0	17	8.68011	5.882535882352941
10039919	5.06341	CLM	81	9978972	10117187	10022661.0	17	8.68011	5.882535882352941
10068028	5.06021	CLM	81	9978972	10117187	10022661.0	17	8.68011	5.882535882352941
10117187	5.5747	CLM	81	9978972	10117187	10022661.0	17	8.68011	5.882535882352941
10938718	5.31693	CLM	82	10938718	10952786	10945752.0	2	5.31693	5.19017
10952786	5.06341	CLM	82	10938718	10952786	10945752.0	2	5.31693	5.19017
11242406	5.22105	CLM	83	11242406	11306488	11274447.0	2	5.22105	5.190835
11306488	5.16062	CLM	83	11242406	11306488	11274447.0	2	5.22105	5.190835
13460854	5.06021	CLM	98	13460854	13841056	13637382.0	9	6.28786	5.728731111111111
13462815	5.06021	CLM	98	13460854	13841056	13637382.0	9	6.28786	5.728731111111111
13630737	5.89045	CLM	98	13460854	13841056	13637382.0	9	6.28786	5.728731111111111
13635393	5.89045	CLM	98	13460854	13841056	13637382.0	9	6.28786	5.728731111111111
13637382	5.89045	CLM	98	13460854	13841056	13637382.0	9	6.28786	5.728731111111111
13637788	5.89045	CLM	98	13460854	13841056	13637382.0	9	6.28786	5.728731111111111
13666307	5.79425	CLM	98	13460854	13841056	13637382.0	9	6.28786	5.728731111111111
13666767	5.79425	CLM	98	13460854	13841056	13637382.0	9	6.28786	5.728731111111111
13841056	6.28786	CLM	98	13460854	13841056	13637382.0	9	6.28786	5.728731111111111
14163778	5.22105	CLM	99	14163778	14163778	14163778.0	1	5.22105	5.22105
15264200	5.31693	CLM	97	15264200	15264201	15264200.5	2	5.31693	5.31693
15264201	5.31693	CLM	97	15264200	15264201	15264200.5	2	5.31693	5.31693
17411275	5.58526	CLM	86	17411275	17411275	17411275.0	1	5.58526	5.58526
17661883	5.06341	CLM	85	17661883	17737888	17666703.0	3	5.79425	5.307023333333333
17666703	5.06341	CLM	85	17661883	17737888	17666703.0	3	5.79425	5.307023333333333
17737888	5.79425	CLM	85	17661883	17737888	17666703.0	3	5.79425	5.307023333333333
18008426	5.79425	CLM	84	18008426	18010284	18009355.0	2	5.79425	5.79425
18010284	5.79425	CLM	84	18008426	18010284	18009355.0	2	5.79425	5.79425
18529129	7.21422	CLM	88	18529129	19435452	19270541.0	51	10.3557	6.387790784313726
18543946	6.49403	CLM	88	18529129	19435452	19270541.0	51	10.3557	6.387790784313726
18710600	5.39526	CLM	88	18529129	19435452	19270541.0	51	10.3557	6.387790784313726
18739517	5.98243	CLM	88	18529129	19435452	19270541.0	51	10.3557	6.387790784313726
18882445	6.02646	CLM	88	18529129	19435452	19270541.0	51	10.3557	6.387790784313726
18887267	7.05071	CLM	88	18529129	19435452	19270541.0	51	10.3557	6.387790784313726
18887973	6.39015	CLM	88	18529129	19435452	19270541.0	51	10.3557	6.387790784313726
18888193	5.38217	CLM	88	18529129	19435452	19270541.0	51	10.3557	6.387790784313726
18888601	7.05071	CLM	88	18529129	19435452	19270541.0	51	10.3557	6.387790784313726
18953009	6.85314	CLM	88	18529129	19435452	19270541.0	51	10.3557	6.387790784313726
18994031	6.25165	CLM	88	18529129	19435452	19270541.0	51	10.3557	6.387790784313726
19119877	5.165	CLM	88	18529129	19435452	19270541.0	51	10.3557	6.387790784313726
19125399	5.165	CLM	88	18529129	19435452	19270541.0	51	10.3557	6.387790784313726
19154225	6.42283	CLM	88	18529129	19435452	19270541.0	51	10.3557	6.387790784313726
