pos	relate_score	population	cluster_id	cluster_start	cluster_end	cluster_center	cluster_size	cluster_max_score	cluster_mean_score
808692	6.02999	ACB	1	808692	824225	824136.0	3	6.02999	5.345009999999999
824136	5.00252	ACB	1	808692	824225	824136.0	3	6.02999	5.345009999999999
824225	5.00252	ACB	1	808692	824225	824136.0	3	6.02999	5.345009999999999
883811	6.17106	ACB	2	883811	897491	890425.0	6	6.17106	5.609263333333334
889651	5.72219	ACB	2	883811	897491	890425.0	6	6.17106	5.609263333333334
890391	5.72219	ACB	2	883811	897491	890425.0	6	6.17106	5.609263333333334
890459	5.72219	ACB	2	883811	897491	890425.0	6	6.17106	5.609263333333334
891904	5.05267	ACB	2	883811	897491	890425.0	6	6.17106	5.609263333333334
897491	5.26528	ACB	2	883811	897491	890425.0	6	6.17106	5.609263333333334
989254	7.2632	ACB	3	989254	1007801	994033.0	5	7.40411	6.333812
993855	7.40411	ACB	3	989254	1007801	994033.0	5	7.40411	6.333812
994033	5.87194	ACB	3	989254	1007801	994033.0	5	7.40411	6.333812
1007424	5.09982	ACB	3	989254	1007801	994033.0	5	7.40411	6.333812
1007801	6.02999	ACB	3	989254	1007801	994033.0	5	7.40411	6.333812
1380942	5.10557	ACB	4	1380942	1387220	1383328.0	5	6.40623	5.453196
1381505	5.1328	ACB	4	1380942	1387220	1383328.0	5	6.40623	5.453196
1383328	5.31069	ACB	4	1380942	1387220	1383328.0	5	6.40623	5.453196
1384144	5.31069	ACB	4	1380942	1387220	1383328.0	5	6.40623	5.453196
1387220	6.40623	ACB	4	1380942	1387220	1383328.0	5	6.40623	5.453196
1442906	5.33009	ACB	5	1442906	1445633	1443778.0	4	8.90917	6.3012225
1443049	5.33009	ACB	5	1442906	1445633	1443778.0	4	8.90917	6.3012225
1444507	8.90917	ACB	5	1442906	1445633	1443778.0	4	8.90917	6.3012225
1445633	5.63554	ACB	5	1442906	1445633	1443778.0	4	8.90917	6.3012225
1520114	5.5507	ACB	6	1520114	1567156	1530413.5	12	5.72151	5.3523
1521680	5.72151	ACB	6	1520114	1567156	1530413.5	12	5.72151	5.3523
