pos	relate_score	population	cluster_id	cluster_start	cluster_end	cluster_center	cluster_size	cluster_max_score	cluster_mean_score
554191	6.92346	IBS	31	554191	732408	660743.0	11	7.32272	5.923133636363636
565216	5.51114	IBS	31	554191	732408	660743.0	11	7.32272	5.923133636363636
575730	5.30206	IBS	31	554191	732408	660743.0	11	7.32272	5.923133636363636
582671	6.39121	IBS	31	554191	732408	660743.0	11	7.32272	5.923133636363636
660722	7.32272	IBS	31	554191	732408	660743.0	11	7.32272	5.923133636363636
660743	6.28098	IBS	31	554191	732408	660743.0	11	7.32272	5.923133636363636
661436	7.06466	IBS	31	554191	732408	660743.0	11	7.32272	5.923133636363636
718786	5.13557	IBS	31	554191	732408	660743.0	11	7.32272	5.923133636363636
718862	5.13557	IBS	31	554191	732408	660743.0	11	7.32272	5.923133636363636
731568	5.04355	IBS	31	554191	732408	660743.0	11	7.32272	5.923133636363636
732408	5.04355	IBS	31	554191	732408	660743.0	11	7.32272	5.923133636363636
1064604	5.76235	IBS	33	1064604	1354508	1334469.5	14	8.07768	6.20547
1064614	6.3397	IBS	33	1064604	1354508	1334469.5	14	8.07768	6.20547
1156476	5.25535	IBS	33	1064604	1354508	1334469.5	14	8.07768	6.20547
1232322	5.2588	IBS	33	1064604	1354508	1334469.5	14	8.07768	6.20547
1232867	5.24643	IBS	33	1064604	1354508	1334469.5	14	8.07768	6.20547
1316609	5.09392	IBS	33	1064604	1354508	1334469.5	14	8.07768	6.20547
1316694	5.48205	IBS	33	1064604	1354508	1334469.5	14	8.07768	6.20547
1352245	6.19578	IBS	33	1064604	1354508	1334469.5	14	8.07768	6.20547
1352649	6.19578	IBS	33	1064604	1354508	1334469.5	14	8.07768	6.20547
1352724	6.19578	IBS	33	1064604	1354508	1334469.5	14	8.07768	6.20547
1352731	6.19578	IBS	33	1064604	1354508	1334469.5	14	8.07768	6.20547
1354354	7.78859	IBS	33	1064604	1354508	1334469.5	14	8.07768	6.20547
1354393	7.78859	IBS	33	1064604	1354508	1334469.5	14	8.07768	6.20547
