pos	relate_score	population	cluster_id	cluster_start	cluster_end	cluster_center	cluster_size	cluster_max_score	cluster_mean_score
368071	5.01512	LWK	37	368071	369205	369118.0	4	5.01512	5.01512
369090	5.01512	LWK	37	368071	369205	369118.0	4	5.01512	5.01512
369146	5.01512	LWK	37	368071	369205	369118.0	4	5.01512	5.01512
369205	5.01512	LWK	37	368071	369205	369118.0	4	5.01512	5.01512
571732	5.40126	LWK	38	571732	1623054	1255835.0	71	9.31549	6.091563943661972
654537	5.0715	LWK	38	571732	1623054	1255835.0	71	9.31549	6.091563943661972
701874	5.59937	LWK	38	571732	1623054	1255835.0	71	9.31549	6.091563943661972
781382	5.15621	LWK	38	571732	1623054	1255835.0	71	9.31549	6.091563943661972
792235	5.42949	LWK	38	571732	1623054	1255835.0	71	9.31549	6.091563943661972
795412	5.15704	LWK	38	571732	1623054	1255835.0	71	9.31549	6.091563943661972
808692	5.44173	LWK	38	571732	1623054	1255835.0	71	9.31549	6.091563943661972
822011	6.14619	LWK	38	571732	1623054	1255835.0	71	9.31549	6.091563943661972
830669	6.02094	LWK	38	571732	1623054	1255835.0	71	9.31549	6.091563943661972
832840	5.35162	LWK	38	571732	1623054	1255835.0	71	9.31549	6.091563943661972
889597	5.22645	LWK	38	571732	1623054	1255835.0	71	9.31549	6.091563943661972
889651	7.007	LWK	38	571732	1623054	1255835.0	71	9.31549	6.091563943661972
889941	5.22645	LWK	38	571732	1623054	1255835.0	71	9.31549	6.091563943661972
890391	7.007	LWK	38	571732	1623054	1255835.0	71	9.31549	6.091563943661972
890459	7.007	LWK	38	571732	1623054	1255835.0	71	9.31549	6.091563943661972
969209	6.72193	LWK	38	571732	1623054	1255835.0	71	9.31549	6.091563943661972
969261	6.21747	LWK	38	571732	1623054	1255835.0	71	9.31549	6.091563943661972
979981	6.91874	LWK	38	571732	1623054	1255835.0	71	9.31549	6.091563943661972
981839	7.94095	LWK	38	571732	1623054	1255835.0	71	9.31549	6.091563943661972
981882	6.19419	LWK	38	571732	1623054	1255835.0	71	9.31549	6.091563943661972
981998	5.75804	LWK	38	571732	1623054	1255835.0	71	9.31549	6.091563943661972
983728	5.58296	LWK	38	571732	1623054	1255835.0	71	9.31549	6.091563943661972
991691	7.5639	LWK	38	571732	1623054	1255835.0	71	9.31549	6.091563943661972
993855	8.11885	LWK	38	571732	1623054	1255835.0	71	9.31549	6.091563943661972
994033	6.00773	LWK	38	571732	1623054	1255835.0	71	9.31549	6.091563943661972
1002155	7.5639	LWK	38	571732	1623054	1255835.0	71	9.31549	6.091563943661972
1012980	6.03256	LWK	38	571732	1623054	1255835.0	71	9.31549	6.091563943661972
