pos	relate_score	population	cluster_id	cluster_start	cluster_end	cluster_center	cluster_size	cluster_max_score	cluster_mean_score
655912	6.16533	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
660435	9.28926	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
660722	5.62522	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
660736	7.34427	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
660743	7.34427	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
661436	8.93308	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
665423	7.83414	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
701319	5.10828	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
718983	6.74675	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
719764	5.07903	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
732408	5.37179	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
851227	5.66939	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
853459	6.39512	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
861671	5.24122	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
889597	5.4689	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
889941	5.89443	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
915966	7.70898	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
916135	6.34802	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
916789	5.20069	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
917194	6.35329	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
1096900	5.57931	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
1098714	5.46797	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
1098785	5.57931	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
1201016	5.88856	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
1201052	5.13231	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
1201063	5.13231	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
1201096	5.13231	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
1201150	5.13231	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
1201217	5.13231	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
1201242	5.13231	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
1201317	5.13231	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
1201384	5.13231	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
1202027	5.25028	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
1268954	6.02972	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
1270478	5.37833	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
1270579	5.37833	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
1270685	9.1683	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
1274906	5.10962	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
1279363	5.66337	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
1279365	5.66337	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
1356428	5.5425	ITU	6	655912	1356428	1096900.0	41	9.28926	5.997046585365854
1591176	6.21114	ITU	5	1591176	1647683	1594275.0	5	6.21114	5.67586
1594128	5.69474	ITU	5	1591176	1647683	1594275.0	5	6.21114	5.67586
1594275	5.69474	ITU	5	1591176	1647683	1594275.0	5	6.21114	5.67586
1609502	5.28163	ITU	5	1591176	1647683	1594275.0	5	6.21114	5.67586
1647683	5.49705	ITU	5	1591176	1647683	1594275.0	5	6.21114	5.67586
3712725	5.67551	ITU	4	3712725	3728376	3720591.0	7	5.93678	5.251577142857143
3717514	5.02975	ITU	4	3712725	3728376	3720591.0	7	5.93678	5.251577142857143
3720564	5.02975	ITU	4	3712725	3728376	3720591.0	7	5.93678	5.251577142857143
3720591	5.02975	ITU	4	3712725	3728376	3720591.0	7	5.93678	5.251577142857143
3721203	5.02975	ITU	4	3712725	3728376	3720591.0	7	5.93678	5.251577142857143
3721452	5.02975	ITU	4	3712725	3728376	3720591.0	7	5.93678	5.251577142857143
3728376	5.93678	ITU	4	3712725	3728376	3720591.0	7	5.93678	5.251577142857143
11965141	5.09394	ITU	3	11965141	11965585	11965363.0	2	5.09394	5.09394
11965585	5.09394	ITU	3	11965141	11965585	11965363.0	2	5.09394	5.09394
13460854	5.93681	ITU	2	13460854	13461074	13460964.0	2	5.93681	5.93681
13461074	5.93681	ITU	2	13460854	13461074	13460964.0	2	5.93681	5.93681
32166624	5.89781	ITU	1	32166624	32167166	32166895.0	2	5.89781	5.569515
32167166	5.24122	ITU	1	32166624	32167166	32166895.0	2	5.89781	5.569515
69105998	5.28163	ITU	7	69105998	69105998	69105998.0	1	5.28163	5.28163
97852576	5.15669	ITU	8	97852576	97852576	97852576.0	1	5.15669	5.15669
