pos	relate_score	population	cluster_id	cluster_start	cluster_end	cluster_center	cluster_size	cluster_max_score	cluster_mean_score
558829	6.72906	MSL	1	558829	574455	562092.0	9	6.72906	5.691526666666666
558839	6.72906	MSL	1	558829	574455	562092.0	9	6.72906	5.691526666666666
561873	5.01834	MSL	1	558829	574455	562092.0	9	6.72906	5.691526666666666
562068	5.01834	MSL	1	558829	574455	562092.0	9	6.72906	5.691526666666666
562092	5.01834	MSL	1	558829	574455	562092.0	9	6.72906	5.691526666666666
574418	5.67765	MSL	1	558829	574455	562092.0	9	6.72906	5.691526666666666
574435	5.67765	MSL	1	558829	574455	562092.0	9	6.72906	5.691526666666666
574436	5.67765	MSL	1	558829	574455	562092.0	9	6.72906	5.691526666666666
574455	5.67765	MSL	1	558829	574455	562092.0	9	6.72906	5.691526666666666
795412	5.46387	MSL	2	795412	1035580	980568.0	11	7.51858	5.689812727272727
808692	6.39381	MSL	2	795412	1035580	980568.0	11	7.51858	5.689812727272727
890391	5.31359	MSL	2	795412	1035580	980568.0	11	7.51858	5.689812727272727
959750	5.45227	MSL	2	795412	1035580	980568.0	11	7.51858	5.689812727272727
969209	5.22558	MSL	2	795412	1035580	980568.0	11	7.51858	5.689812727272727
980568	7.51858	MSL	2	795412	1035580	980568.0	11	7.51858	5.689812727272727
998394	5.49579	MSL	2	795412	1035580	980568.0	11	7.51858	5.689812727272727
998404	5.49579	MSL	2	795412	1035580	980568.0	11	7.51858	5.689812727272727
1007424	5.72409	MSL	2	795412	1035580	980568.0	11	7.51858	5.689812727272727
1007801	5.10013	MSL	2	795412	1035580	980568.0	11	7.51858	5.689812727272727
1035580	5.40444	MSL	2	795412	1035580	980568.0	11	7.51858	5.689812727272727
1247510	5.01937	MSL	3	1247510	1654834	1598378.0	9	6.30702	5.48119
1279758	6.30702	MSL	3	1247510	1654834	1598378.0	9	6.30702	5.48119
1310858	5.21808	MSL	3	1247510	1654834	1598378.0	9	6.30702	5.48119
1411590	6.00044	MSL	3	1247510	1654834	1598378.0	9	6.30702	5.48119
1598378	5.401	MSL	3	1247510	1654834	1598378.0	9	6.30702	5.48119
1603154	5.85933	MSL	3	1247510	1654834	1598378.0	9	6.30702	5.48119
1623744	5.06887	MSL	3	1247510	1654834	1598378.0	9	6.30702	5.48119
1650376	5.1951	MSL	3	1247510	1654834	1598378.0	9	6.30702	5.48119
1654834	5.2615	MSL	3	1247510	1654834	1598378.0	9	6.30702	5.48119
2472815	5.22947	MSL	5	2472815	2474380	2474191.5	16	5.22947	5.22947
2472856	5.22947	MSL	5	2472815	2474380	2474191.5	16	5.22947	5.22947
2472874	5.22947	MSL	5	2472815	2474380	2474191.5	16	5.22947	5.22947
2472908	5.22947	MSL	5	2472815	2474380	2474191.5	16	5.22947	5.22947
2472981	5.22947	MSL	5	2472815	2474380	2474191.5	16	5.22947	5.22947
2472988	5.22947	MSL	5	2472815	2474380	2474191.5	16	5.22947	5.22947
2474169	5.22947	MSL	5	2472815	2474380	2474191.5	16	5.22947	5.22947
2474185	5.22947	MSL	5	2472815	2474380	2474191.5	16	5.22947	5.22947
2474198	5.22947	MSL	5	2472815	2474380	2474191.5	16	5.22947	5.22947
2474214	5.22947	MSL	5	2472815	2474380	2474191.5	16	5.22947	5.22947
2474230	5.22947	MSL	5	2472815	2474380	2474191.5	16	5.22947	5.22947
2474231	5.22947	MSL	5	2472815	2474380	2474191.5	16	5.22947	5.22947
2474254	5.22947	MSL	5	2472815	2474380	2474191.5	16	5.22947	5.22947
2474297	5.22947	MSL	5	2472815	2474380	2474191.5	16	5.22947	5.22947
2474374	5.22947	MSL	5	2472815	2474380	2474191.5	16	5.22947	5.22947
2474380	5.22947	MSL	5	2472815	2474380	2474191.5	16	5.22947	5.22947
2973936	5.45227	MSL	6	2973936	2973936	2973936.0	1	5.45227	5.45227
3747069	5.87486	MSL	4	3747069	3747072	3747070.5	2	5.87486	5.87486
3747072	5.87486	MSL	4	3747069	3747072	3747070.5	2	5.87486	5.87486
17867086	5.19403	MSL	10	17867086	17893631	17887277.5	4	5.83421	5.514119999999999
17885228	5.19403	MSL	10	17867086	17893631	17887277.5	4	5.83421	5.514119999999999
17889327	5.83421	MSL	10	17867086	17893631	17887277.5	4	5.83421	5.514119999999999
17893631	5.83421	MSL	10	17867086	17893631	17887277.5	4	5.83421	5.514119999999999
18481819	6.03085	MSL	11	18481819	18629176	18543619.0	12	6.03085	5.783205
18483252	6.03085	MSL	11	18481819	18629176	18543619.0	12	6.03085	5.783205
18525047	5.56091	MSL	11	18481819	18629176	18543619.0	12	6.03085	5.783205
18531661	5.85933	MSL	11	18481819	18629176	18543619.0	12	6.03085	5.783205
18533124	5.85933	MSL	11	18481819	18629176	18543619.0	12	6.03085	5.783205
18538495	5.85933	MSL	11	18481819	18629176	18543619.0	12	6.03085	5.783205
18548743	5.85933	MSL	11	18481819	18629176	18543619.0	12	6.03085	5.783205
18551496	5.38027	MSL	11	18481819	18629176	18543619.0	12	6.03085	5.783205
18561348	5.85933	MSL	11	18481819	18629176	18543619.0	12	6.03085	5.783205
18564333	5.85933	MSL	11	18481819	18629176	18543619.0	12	6.03085	5.783205
18576682	5.85933	MSL	11	18481819	18629176	18543619.0	12	6.03085	5.783205
18629176	5.38027	MSL	11	18481819	18629176	18543619.0	12	6.03085	5.783205
20314519	5.21819	MSL	15	20314519	20314519	20314519.0	1	5.21819	5.21819
21101722	5.11282	MSL	12	21101722	21146222	21136919.0	3	5.401	5.20888
21136919	5.11282	MSL	12	21101722	21146222	21136919.0	3	5.401	5.20888
21146222	5.401	MSL	12	21101722	21146222	21136919.0	3	5.401	5.20888
21361473	5.401	MSL	13	21361473	21361473	21361473.0	1	5.401	5.401
21672113	5.56091	MSL	14	21672113	21672113	21672113.0	1	5.56091	5.56091
23370843	5.06887	MSL	16	23370843	23370843	23370843.0	1	5.06887	5.06887
32008576	5.11282	MSL	9	32008576	32008576	32008576.0	1	5.11282	5.11282
33329689	7.33452	MSL	7	33329689	33329689	33329689.0	1	7.33452	7.33452
34008902	5.11282	MSL	8	34008902	34008902	34008902.0	1	5.11282	5.11282
62887164	5.06939	MSL	22	62887164	62887164	62887164.0	1	5.06939	5.06939
65945141	5.10423	MSL	20	65945141	65946012	65945576.5	2	5.10423	5.10423
65946012	5.10423	MSL	20	65945141	65946012	65945576.5	2	5.10423	5.10423
67154363	5.17715	MSL	21	67154363	67154363	67154363.0	1	5.17715	5.17715
70089381	5.11282	MSL	19	70089381	70089457	70089419.0	2	5.11282	5.11282
70089457	5.11282	MSL	19	70089381	70089457	70089419.0	2	5.11282	5.11282
82010522	5.03548	MSL	18	82010522	82010522	82010522.0	1	5.03548	5.03548
