pos	relate_score	population	cluster_id	cluster_start	cluster_end	cluster_center	cluster_size	cluster_max_score	cluster_mean_score
565216	6.70698	ASW	4	565216	582671	575528.0	6	7.45145	6.209633333333334
571732	7.45145	ASW	4	565216	582671	575528.0	6	7.45145	6.209633333333334
575326	5.0746	ASW	4	565216	582671	575528.0	6	7.45145	6.209633333333334
575730	6.27272	ASW	4	565216	582671	575528.0	6	7.45145	6.209633333333334
578927	5.56868	ASW	4	565216	582671	575528.0	6	7.45145	6.209633333333334
582671	6.18337	ASW	4	565216	582671	575528.0	6	7.45145	6.209633333333334
660736	5.7478	ASW	5	660736	661436	660743.0	3	6.88506	6.126886666666667
660743	5.7478	ASW	5	660736	661436	660743.0	3	6.88506	6.126886666666667
661436	6.88506	ASW	5	660736	661436	660743.0	3	6.88506	6.126886666666667
822011	5.24941	ASW	7	822011	832751	828401.0	7	7.00412	6.167788571428571
824136	7.00412	ASW	7	822011	832751	828401.0	7	7.00412	6.167788571428571
824225	7.00412	ASW	7	822011	832751	828401.0	7	7.00412	6.167788571428571
828401	6.12534	ASW	7	822011	832751	828401.0	7	7.00412	6.167788571428571
829000	6.12534	ASW	7	822011	832751	828401.0	7	7.00412	6.167788571428571
832709	6.52976	ASW	7	822011	832751	828401.0	7	7.00412	6.167788571428571
832751	5.13643	ASW	7	822011	832751	828401.0	7	7.00412	6.167788571428571
947451	5.14844	ASW	8	947451	947470	947464.5	4	5.14844	5.14844
947460	5.14844	ASW	8	947451	947470	947464.5	4	5.14844	5.14844
947469	5.14844	ASW	8	947451	947470	947464.5	4	5.14844	5.14844
947470	5.14844	ASW	8	947451	947470	947464.5	4	5.14844	5.14844
2474169	5.41744	ASW	3	2474169	2475305	2474469.0	22	6.23859	5.529415
2474185	5.41744	ASW	3	2474169	2475305	2474469.0	22	6.23859	5.529415
2474198	5.41744	ASW	3	2474169	2475305	2474469.0	22	6.23859	5.529415
2474214	5.41744	ASW	3	2474169	2475305	2474469.0	22	6.23859	5.529415
2474230	5.41744	ASW	3	2474169	2475305	2474469.0	22	6.23859	5.529415
2474231	5.41744	ASW	3	2474169	2475305	2474469.0	22	6.23859	5.529415
2474254	5.41744	ASW	3	2474169	2475305	2474469.0	22	6.23859	5.529415
2474297	5.41744	ASW	3	2474169	2475305	2474469.0	22	6.23859	5.529415
2474374	5.41744	ASW	3	2474169	2475305	2474469.0	22	6.23859	5.529415
2474380	5.41744	ASW	3	2474169	2475305	2474469.0	22	6.23859	5.529415
2474468	5.41744	ASW	3	2474169	2475305	2474469.0	22	6.23859	5.529415
2474470	5.41744	ASW	3	2474169	2475305	2474469.0	22	6.23859	5.529415
2474485	5.41744	ASW	3	2474169	2475305	2474469.0	22	6.23859	5.529415
2474486	5.41744	ASW	3	2474169	2475305	2474469.0	22	6.23859	5.529415
2474493	5.41744	ASW	3	2474169	2475305	2474469.0	22	6.23859	5.529415
2474495	5.41744	ASW	3	2474169	2475305	2474469.0	22	6.23859	5.529415
2474559	5.41744	ASW	3	2474169	2475305	2474469.0	22	6.23859	5.529415
2474607	5.41744	ASW	3	2474169	2475305	2474469.0	22	6.23859	5.529415
2474615	5.41744	ASW	3	2474169	2475305	2474469.0	22	6.23859	5.529415
2475216	6.23859	ASW	3	2474169	2475305	2474469.0	22	6.23859	5.529415
2475299	6.23859	ASW	3	2474169	2475305	2474469.0	22	6.23859	5.529415
2475305	6.23859	ASW	3	2474169	2475305	2474469.0	22	6.23859	5.529415
133218202	5.5655	ASW	33	133218202	133235903	133218570.0	3	5.5655	5.5655
133218570	5.5655	ASW	33	133218202	133235903	133218570.0	3	5.5655	5.5655
133235903	5.5655	ASW	33	133218202	133235903	133218570.0	3	5.5655	5.5655
145349893	5.38532	ASW	43	145349893	145351835	145351330.0	3	5.38532	5.38532
145351330	5.38532	ASW	43	145349893	145351835	145351330.0	3	5.38532	5.38532
145351835	5.38532	ASW	43	145349893	145351835	145351330.0	3	5.38532	5.38532
