pos	relate_score	population	cluster_id	cluster_start	cluster_end	cluster_center	cluster_size	cluster_max_score	cluster_mean_score
319516	8.51336	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
319521	9.23557	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
325886	7.98123	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
327827	7.57431	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
329801	6.4987	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
329834	6.4987	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
419509	5.06189	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
419601	5.06189	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
508622	5.72285	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
580211	5.01388	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
660722	5.34473	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
660743	6.35277	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
700617	5.7994	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
701319	7.27884	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
701874	6.4987	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
703748	5.34275	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
704463	5.34275	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
704859	5.34275	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
705084	6.30373	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
705159	5.69748	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
705191	5.69748	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
705482	5.23958	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
734423	5.04847	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
734885	5.04847	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
776276	5.87151	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
787887	6.75862	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
787987	6.75862	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
824136	5.80376	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
824225	5.80376	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
850871	5.23958	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
853988	5.30338	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
889651	5.30597	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
890391	5.30597	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
890459	5.30597	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
891904	5.73179	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
893285	5.00638	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
895075	6.46949	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
896561	7.86917	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
897491	5.73179	GWD	5	319516	1650376	951256.0	83	9.33816	6.133671927710843
