pos	relate_score	population	cluster_id	cluster_start	cluster_end	cluster_center	cluster_size	cluster_max_score	cluster_mean_score
700617	6.1133	JPT	4	700617	920377	705084.0	17	8.48523	5.92144705882353
701874	6.99186	JPT	4	700617	920377	705084.0	17	8.48523	5.92144705882353
702544	5.34293	JPT	4	700617	920377	705084.0	17	8.48523	5.92144705882353
704589	5.34293	JPT	4	700617	920377	705084.0	17	8.48523	5.92144705882353
704670	5.6479	JPT	4	700617	920377	705084.0	17	8.48523	5.92144705882353
704859	5.6479	JPT	4	700617	920377	705084.0	17	8.48523	5.92144705882353
704940	5.6479	JPT	4	700617	920377	705084.0	17	8.48523	5.92144705882353
704949	5.34293	JPT	4	700617	920377	705084.0	17	8.48523	5.92144705882353
705084	5.6479	JPT	4	700617	920377	705084.0	17	8.48523	5.92144705882353
705159	5.6479	JPT	4	700617	920377	705084.0	17	8.48523	5.92144705882353
705191	5.6479	JPT	4	700617	920377	705084.0	17	8.48523	5.92144705882353
705482	5.6479	JPT	4	700617	920377	705084.0	17	8.48523	5.92144705882353
883910	8.48523	JPT	4	700617	920377	705084.0	17	8.48523	5.92144705882353
916135	6.90714	JPT	4	700617	920377	705084.0	17	8.48523	5.92144705882353
917194	5.028	JPT	4	700617	920377	705084.0	17	8.48523	5.92144705882353
920250	5.70615	JPT	4	700617	920377	705084.0	17	8.48523	5.92144705882353
920377	5.86883	JPT	4	700617	920377	705084.0	17	8.48523	5.92144705882353
1605036	5.87241	JPT	3	1605036	1684243	1633359.5	8	6.32435	5.658267500000001
1611353	6.32435	JPT	3	1605036	1684243	1633359.5	8	6.32435	5.658267500000001
1611444	6.32435	JPT	3	1605036	1684243	1633359.5	8	6.32435	5.658267500000001
1623054	5.2182	JPT	3	1605036	1684243	1633359.5	8	6.32435	5.658267500000001
1643665	5.44798	JPT	3	1605036	1684243	1633359.5	8	6.32435	5.658267500000001
1646549	5.61967	JPT	3	1605036	1684243	1633359.5	8	6.32435	5.658267500000001
1680503	5.2182	JPT	3	1605036	1684243	1633359.5	8	6.32435	5.658267500000001
1684243	5.24098	JPT	3	1605036	1684243	1633359.5	8	6.32435	5.658267500000001
19533176	5.26437	JPT	5	19533176	19533176	19533176.0	1	5.26437	5.26437
27081833	5.14805	JPT	6	27081833	27081833	27081833.0	1	5.14805	5.14805
37610259	5.08242	JPT	7	37610259	37610259	37610259.0	1	5.08242	5.08242
80526362	5.14805	JPT	2	80526362	80527940	80527151.0	2	5.14805	5.14805
80527940	5.14805	JPT	2	80526362	80527940	80527151.0	2	5.14805	5.14805
142111497	5.08242	JPT	1	142111497	142175865	142143681.0	2	5.61967	5.351045
142175865	5.61967	JPT	1	142111497	142175865	142143681.0	2	5.61967	5.351045
