pos	relate_score	population	cluster_id	cluster_start	cluster_end	cluster_center	cluster_size	cluster_max_score	cluster_mean_score
571732	6.67677	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
575326	5.33055	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
575730	7.70477	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
704589	5.1675	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
704670	5.29935	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
704940	5.29935	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
704949	5.1675	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
817151	5.00404	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
883910	5.58695	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
886586	5.22258	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
889597	6.87302	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
889651	6.87302	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
889941	6.87302	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
890391	6.87302	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
890459	6.87302	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
891904	6.15019	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
895075	5.40398	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
896561	5.40398	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
897556	5.0023	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
916789	5.24829	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
917194	5.90328	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
917321	5.9664	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
920250	7.14966	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
969209	5.08818	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
969261	5.08818	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
1093454	5.02293	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
1096088	6.1868	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
1096291	5.88786	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
1098714	7.6227	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
1098785	6.57272	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
1156476	7.40428	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
1268954	7.84542	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
1270478	7.96297	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
1270579	7.96297	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
1270685	7.96297	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
1273451	5.40398	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
1274906	6.42089	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
1279363	5.41768	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
1279365	5.41768	PJL	9	571732	1279365	916789.0	39	7.96297	6.162070512820514
1599115	5.46448	PJL	8	1599115	1658214	1635811.0	6	6.86705	5.739693333333332
1611444	5.7081	PJL	8	1599115	1658214	1635811.0	6	6.86705	5.739693333333332
1627957	6.00479	PJL	8	1599115	1658214	1635811.0	6	6.86705	5.739693333333332
1643665	6.86705	PJL	8	1599115	1658214	1635811.0	6	6.86705	5.739693333333332
1658204	5.19687	PJL	8	1599115	1658214	1635811.0	6	6.86705	5.739693333333332
1658214	5.19687	PJL	8	1599115	1658214	1635811.0	6	6.86705	5.739693333333332
3706646	5.32169	PJL	10	3706646	3706646	3706646.0	1	5.32169	5.32169
5600295	5.00439	PJL	11	5600295	5600295	5600295.0	1	5.00439	5.00439
9659174	5.6049	PJL	6	9659174	9659174	9659174.0	1	5.6049	5.6049
10754672	5.40614	PJL	7	10754672	10754672	10754672.0	1	5.40614	5.40614
20661411	5.41261	PJL	3	20661411	20676539	20661415.0	3	5.41261	5.355519999999999
20661415	5.41261	PJL	3	20661411	20676539	20661415.0	3	5.41261	5.355519999999999
20676539	5.24134	PJL	3	20661411	20676539	20661415.0	3	5.41261	5.355519999999999
21564178	5.3144	PJL	5	21564178	21564178	21564178.0	1	5.3144	5.3144
22269803	6.12016	PJL	4	22269803	22270704	22270253.5	2	6.12016	5.755975
22270704	5.39179	PJL	4	22269803	22270704	22270253.5	2	6.12016	5.755975
144001364	5.03652	PJL	1	144001364	144001364	144001364.0	1	5.03652	5.03652
148935124	5.40614	PJL	2	148935124	148935124	148935124.0	1	5.40614	5.40614
