pos	relate_score	population	cluster_id	cluster_start	cluster_end	cluster_center	cluster_size	cluster_max_score	cluster_mean_score
660435	7.01557	STU	4	660435	682859	663429.5	4	7.19021	6.2694149999999995
661436	5.83666	STU	4	660435	682859	663429.5	4	7.19021	6.2694149999999995
665423	7.19021	STU	4	660435	682859	663429.5	4	7.19021	6.2694149999999995
682859	5.03522	STU	4	660435	682859	663429.5	4	7.19021	6.2694149999999995
915966	8.48955	STU	6	915966	920250	916664.5	4	8.48955	6.73995
916135	8.04777	STU	6	915966	920250	916664.5	4	8.48955	6.73995
917194	5.23875	STU	6	915966	920250	916664.5	4	8.48955	6.73995
920250	5.18373	STU	6	915966	920250	916664.5	4	8.48955	6.73995
1096291	6.42203	STU	7	1096291	1100147	1097842.5	4	6.42203	5.438915
1096900	5.11274	STU	7	1096291	1100147	1097842.5	4	6.42203	5.438915
1098785	5.11274	STU	7	1096291	1100147	1097842.5	4	6.42203	5.438915
1100147	5.10815	STU	7	1096291	1100147	1097842.5	4	6.42203	5.438915
1354354	5.31893	STU	10	1354354	1354508	1354393.0	3	5.31893	5.31893
1354393	5.31893	STU	10	1354354	1354508	1354393.0	3	5.31893	5.31893
1354508	5.31893	STU	10	1354354	1354508	1354393.0	3	5.31893	5.31893
1380877	6.45252	STU	11	1380877	1384144	1382782.0	7	6.8393	6.595865714285715
1380942	6.18067	STU	11	1380877	1384144	1382782.0	7	6.8393	6.595865714285715
1380985	6.18067	STU	11	1380877	1384144	1382782.0	7	6.8393	6.595865714285715
1382782	6.8393	STU	11	1380877	1384144	1382782.0	7	6.8393	6.595865714285715
1383328	6.8393	STU	11	1380877	1384144	1382782.0	7	6.8393	6.595865714285715
1383689	6.8393	STU	11	1380877	1384144	1382782.0	7	6.8393	6.595865714285715
1384144	6.8393	STU	11	1380877	1384144	1382782.0	7	6.8393	6.595865714285715
1590894	6.9786	STU	2	1590894	1595720	1594128.0	5	7.78706	6.522406000000001
1591176	7.78706	STU	2	1590894	1595720	1594128.0	5	7.78706	6.522406000000001
1594128	5.95288	STU	2	1590894	1595720	1594128.0	5	7.78706	6.522406000000001
1594275	5.94061	STU	2	1590894	1595720	1594128.0	5	7.78706	6.522406000000001
1595720	5.95288	STU	2	1590894	1595720	1594128.0	5	7.78706	6.522406000000001
3704745	6.23521	STU	1	3704745	3731861	3713322.5	16	6.49954	5.7470324999999995
3706646	6.20157	STU	1	3704745	3731861	3713322.5	16	6.49954	5.7470324999999995
3709373	6.0211	STU	1	3704745	3731861	3713322.5	16	6.49954	5.7470324999999995
3710386	6.0211	STU	1	3704745	3731861	3713322.5	16	6.49954	5.7470324999999995
3710767	6.49954	STU	1	3704745	3731861	3713322.5	16	6.49954	5.7470324999999995
3710801	6.49954	STU	1	3704745	3731861	3713322.5	16	6.49954	5.7470324999999995
3711877	6.49954	STU	1	3704745	3731861	3713322.5	16	6.49954	5.7470324999999995
3712725	5.66526	STU	1	3704745	3731861	3713322.5	16	6.49954	5.7470324999999995
3713920	5.36848	STU	1	3704745	3731861	3713322.5	16	6.49954	5.7470324999999995
3717514	5.1535	STU	1	3704745	3731861	3713322.5	16	6.49954	5.7470324999999995
3720564	5.1535	STU	1	3704745	3731861	3713322.5	16	6.49954	5.7470324999999995
3720591	5.1535	STU	1	3704745	3731861	3713322.5	16	6.49954	5.7470324999999995
3721203	5.1535	STU	1	3704745	3731861	3713322.5	16	6.49954	5.7470324999999995
3721452	5.1535	STU	1	3704745	3731861	3713322.5	16	6.49954	5.7470324999999995
3728444	5.58684	STU	1	3704745	3731861	3713322.5	16	6.49954	5.7470324999999995
3731861	5.58684	STU	1	3704745	3731861	3713322.5	16	6.49954	5.7470324999999995
18867954	6.28137	STU	13	18867954	18869711	18868167.0	4	6.28137	5.658295
18868013	5.03522	STU	13	18867954	18869711	18868167.0	4	6.28137	5.658295
18868321	5.03522	STU	13	18867954	18869711	18868167.0	4	6.28137	5.658295
18869711	6.28137	STU	13	18867954	18869711	18868167.0	4	6.28137	5.658295
