pos	relate_score	population	cluster_id	cluster_start	cluster_end	cluster_center	cluster_size	cluster_max_score	cluster_mean_score
518013	6.86599	CEU	7	518013	829000	660743.0	15	8.00933	6.0405679999999995
565216	6.77029	CEU	7	518013	829000	660743.0	15	8.00933	6.0405679999999995
571732	6.50927	CEU	7	518013	829000	660743.0	15	8.00933	6.0405679999999995
657768	6.96368	CEU	7	518013	829000	660743.0	15	8.00933	6.0405679999999995
660435	6.40811	CEU	7	518013	829000	660743.0	15	8.00933	6.0405679999999995
660722	5.24185	CEU	7	518013	829000	660743.0	15	8.00933	6.0405679999999995
660736	5.24185	CEU	7	518013	829000	660743.0	15	8.00933	6.0405679999999995
660743	5.0027	CEU	7	518013	829000	660743.0	15	8.00933	6.0405679999999995
661436	8.00933	CEU	7	518013	829000	660743.0	15	8.00933	6.0405679999999995
730174	7.52822	CEU	7	518013	829000	660743.0	15	8.00933	6.0405679999999995
732408	5.12307	CEU	7	518013	829000	660743.0	15	8.00933	6.0405679999999995
733215	5.12307	CEU	7	518013	829000	660743.0	15	8.00933	6.0405679999999995
734423	5.52842	CEU	7	518013	829000	660743.0	15	8.00933	6.0405679999999995
828401	5.18253	CEU	7	518013	829000	660743.0	15	8.00933	6.0405679999999995
829000	5.11014	CEU	7	518013	829000	660743.0	15	8.00933	6.0405679999999995
1096088	7.16287	CEU	9	1096088	1352731	1270528.5	14	8.79544	6.6871792857142855
1096291	6.86057	CEU	9	1096088	1352731	1270528.5	14	8.79544	6.6871792857142855
1096900	5.11014	CEU	9	1096088	1352731	1270528.5	14	8.79544	6.6871792857142855
1098714	5.50243	CEU	9	1096088	1352731	1270528.5	14	8.79544	6.6871792857142855
1098785	5.11014	CEU	9	1096088	1352731	1270528.5	14	8.79544	6.6871792857142855
1268954	8.79544	CEU	9	1096088	1352731	1270528.5	14	8.79544	6.6871792857142855
1270478	8.79544	CEU	9	1096088	1352731	1270528.5	14	8.79544	6.6871792857142855
1270579	8.79544	CEU	9	1096088	1352731	1270528.5	14	8.79544	6.6871792857142855
1270685	8.79544	CEU	9	1096088	1352731	1270528.5	14	8.79544	6.6871792857142855
1274906	6.97224	CEU	9	1096088	1352731	1270528.5	14	8.79544	6.6871792857142855
1352245	5.07639	CEU	9	1096088	1352731	1270528.5	14	8.79544	6.6871792857142855
1352649	5.54799	CEU	9	1096088	1352731	1270528.5	14	8.79544	6.6871792857142855
1352724	5.54799	CEU	9	1096088	1352731	1270528.5	14	8.79544	6.6871792857142855
1352731	5.54799	CEU	9	1096088	1352731	1270528.5	14	8.79544	6.6871792857142855
1586882	5.8292	CEU	8	1586882	1611444	1595325.0	10	7.04787	5.903084000000001
1590887	5.69547	CEU	8	1586882	1611444	1595325.0	10	7.04787	5.903084000000001
1590894	5.8292	CEU	8	1586882	1611444	1595325.0	10	7.04787	5.903084000000001
1591176	5.8292	CEU	8	1586882	1611444	1595325.0	10	7.04787	5.903084000000001
1592272	5.29948	CEU	8	1586882	1611444	1595325.0	10	7.04787	5.903084000000001
1598378	5.21141	CEU	8	1586882	1611444	1595325.0	10	7.04787	5.903084000000001
1599467	6.21497	CEU	8	1586882	1611444	1595325.0	10	7.04787	5.903084000000001
1609502	6.98528	CEU	8	1586882	1611444	1595325.0	10	7.04787	5.903084000000001
1611353	7.04787	CEU	8	1586882	1611444	1595325.0	10	7.04787	5.903084000000001
1611444	5.08876	CEU	8	1586882	1611444	1595325.0	10	7.04787	5.903084000000001
13458075	6.39424	CEU	12	13458075	13485880	13471977.5	2	6.39424	5.8813949999999995
13485880	5.36855	CEU	12	13458075	13485880	13471977.5	2	6.39424	5.8813949999999995
14875914	5.30817	CEU	11	14875914	14907780	14898636.0	3	5.30817	5.30817
14898636	5.30817	CEU	11	14875914	14907780	14898636.0	3	5.30817	5.30817
14907780	5.30817	CEU	11	14875914	14907780	14898636.0	3	5.30817	5.30817
22124237	8.55668	CEU	10	22124237	22125264	22124750.5	2	8.55668	6.8419799999999995
22125264	5.12728	CEU	10	22124237	22125264	22124750.5	2	8.55668	6.8419799999999995
111175143	6.09645	CEU	6	111175143	111175143	111175143.0	1	6.09645	6.09645
118157025	5.3176	CEU	5	118157025	118157025	118157025.0	1	5.3176	5.3176
124366141	5.21845	CEU	4	124366141	124366141	124366141.0	1	5.21845	5.21845
129871059	5.79673	CEU	3	129871059	129888282	129879670.5	2	5.79673	5.79673
129888282	5.79673	CEU	3	129871059	129888282	129879670.5	2	5.79673	5.79673
141521729	5.6583	CEU	1	141521729	141521729	141521729.0	1	5.6583	5.6583
145307128	5.21845	CEU	2	145307128	145307128	145307128.0	1	5.21845	5.21845
