pos	relate_score	population	cluster_id	cluster_start	cluster_end	cluster_center	cluster_size	cluster_max_score	cluster_mean_score
368071	5.01512	LWK	1	368071	369205	369118.0	4	5.01512	5.01512
369090	5.01512	LWK	1	368071	369205	369118.0	4	5.01512	5.01512
369146	5.01512	LWK	1	368071	369205	369118.0	4	5.01512	5.01512
369205	5.01512	LWK	1	368071	369205	369118.0	4	5.01512	5.01512
781382	5.15621	LWK	2	781382	808692	793823.5	4	5.44173	5.296117499999999
792235	5.42949	LWK	2	781382	808692	793823.5	4	5.44173	5.296117499999999
795412	5.15704	LWK	2	781382	808692	793823.5	4	5.44173	5.296117499999999
808692	5.44173	LWK	2	781382	808692	793823.5	4	5.44173	5.296117499999999
822011	6.14619	LWK	3	822011	832840	830669.0	3	6.14619	5.839583333333334
830669	6.02094	LWK	3	822011	832840	830669.0	3	6.14619	5.839583333333334
832840	5.35162	LWK	3	822011	832840	830669.0	3	6.14619	5.839583333333334
889597	5.22645	LWK	4	889597	890459	889941.0	5	7.007	6.2947799999999985
889651	7.007	LWK	4	889597	890459	889941.0	5	7.007	6.2947799999999985
889941	5.22645	LWK	4	889597	890459	889941.0	5	7.007	6.2947799999999985
890391	7.007	LWK	4	889597	890459	889941.0	5	7.007	6.2947799999999985
890459	7.007	LWK	4	889597	890459	889941.0	5	7.007	6.2947799999999985
969209	6.72193	LWK	5	969209	1013130	983728.0	13	8.11885	6.597101538461539
969261	6.21747	LWK	5	969209	1013130	983728.0	13	8.11885	6.597101538461539
979981	6.91874	LWK	5	969209	1013130	983728.0	13	8.11885	6.597101538461539
981839	7.94095	LWK	5	969209	1013130	983728.0	13	8.11885	6.597101538461539
981882	6.19419	LWK	5	969209	1013130	983728.0	13	8.11885	6.597101538461539
981998	5.75804	LWK	5	969209	1013130	983728.0	13	8.11885	6.597101538461539
983728	5.58296	LWK	5	969209	1013130	983728.0	13	8.11885	6.597101538461539
991691	7.5639	LWK	5	969209	1013130	983728.0	13	8.11885	6.597101538461539
993855	8.11885	LWK	5	969209	1013130	983728.0	13	8.11885	6.597101538461539
994033	6.00773	LWK	5	969209	1013130	983728.0	13	8.11885	6.597101538461539
1002155	7.5639	LWK	5	969209	1013130	983728.0	13	8.11885	6.597101538461539
1012980	6.03256	LWK	5	969209	1013130	983728.0	13	8.11885	6.597101538461539
1013130	5.1411	LWK	5	969209	1013130	983728.0	13	8.11885	6.597101538461539
1096900	5.26412	LWK	6	1096900	1103650	1100147.0	5	5.8638	5.397846
1098714	5.13248	LWK	6	1096900	1103650	1100147.0	5	5.8638	5.397846
1100147	5.8638	LWK	6	1096900	1103650	1100147.0	5	5.8638	5.397846
1103446	5.65658	LWK	6	1096900	1103650	1100147.0	5	5.8638	5.397846
1103650	5.07225	LWK	6	1096900	1103650	1100147.0	5	5.8638	5.397846
1254157	6.26608	LWK	7	1254157	1279758	1268954.0	5	6.47553	5.764419999999999
1255835	6.47553	LWK	7	1254157	1279758	1268954.0	5	6.47553	5.764419999999999
1268954	5.54436	LWK	7	1254157	1279758	1268954.0	5	6.47553	5.764419999999999
1273451	5.41068	LWK	7	1254157	1279758	1268954.0	5	6.47553	5.764419999999999
1279758	5.12545	LWK	7	1254157	1279758	1268954.0	5	6.47553	5.764419999999999
1352245	5.64847	LWK	8	1352245	1359575	1352724.0	5	5.947	5.767881999999999
1352649	5.64847	LWK	8	1352245	1359575	1352724.0	5	5.947	5.767881999999999
1352724	5.64847	LWK	8	1352245	1359575	1352724.0	5	5.947	5.767881999999999
1354393	5.947	LWK	8	1352245	1359575	1352724.0	5	5.947	5.767881999999999
1359575	5.947	LWK	8	1352245	1359575	1352724.0	5	5.947	5.767881999999999
1442906	5.947	LWK	9	1442906	1445633	1443778.0	4	9.31549	7.8123925
1443049	7.10989	LWK	9	1442906	1445633	1443778.0	4	9.31549	7.8123925
1444507	9.31549	LWK	9	1442906	1445633	1443778.0	4	9.31549	7.8123925
1445633	8.87719	LWK	9	1442906	1445633	1443778.0	4	9.31549	7.8123925
1514180	6.36478	LWK	10	1514180	1565481	1526531.0	19	8.33702	6.176128421052631
1520114	7.3881	LWK	10	1514180	1565481	1526531.0	19	8.33702	6.176128421052631
1521680	6.77806	LWK	10	1514180	1565481	1526531.0	19	8.33702	6.176128421052631
1523758	7.10989	LWK	10	1514180	1565481	1526531.0	19	8.33702	6.176128421052631
1524301	5.85069	LWK	10	1514180	1565481	1526531.0	19	8.33702	6.176128421052631
1525359	5.85069	LWK	10	1514180	1565481	1526531.0	19	8.33702	6.176128421052631
1525950	5.78526	LWK	10	1514180	1565481	1526531.0	19	8.33702	6.176128421052631
1526421	5.78526	LWK	10	1514180	1565481	1526531.0	19	8.33702	6.176128421052631
1526443	8.33702	LWK	10	1514180	1565481	1526531.0	19	8.33702	6.176128421052631
1526531	5.44173	LWK	10	1514180	1565481	1526531.0	19	8.33702	6.176128421052631
1529623	5.04629	LWK	10	1514180	1565481	1526531.0	19	8.33702	6.176128421052631
1529777	5.04629	LWK	10	1514180	1565481	1526531.0	19	8.33702	6.176128421052631
1529890	6.47308	LWK	10	1514180	1565481	1526531.0	19	8.33702	6.176128421052631
1530066	5.04629	LWK	10	1514180	1565481	1526531.0	19	8.33702	6.176128421052631
1530761	5.04629	LWK	10	1514180	1565481	1526531.0	19	8.33702	6.176128421052631
1562198	6.64242	LWK	10	1514180	1565481	1526531.0	19	8.33702	6.176128421052631
1562209	6.64242	LWK	10	1514180	1565481	1526531.0	19	8.33702	6.176128421052631
1564718	6.64242	LWK	10	1514180	1565481	1526531.0	19	8.33702	6.176128421052631
1565481	6.06946	LWK	10	1514180	1565481	1526531.0	19	8.33702	6.176128421052631
2452068	7.05	LWK	11	2452068	2475305	2474185.0	41	7.706	5.705281219512195
2452134	7.05	LWK	11	2452068	2475305	2474185.0	41	7.706	5.705281219512195
2452232	7.05	LWK	11	2452068	2475305	2474185.0	41	7.706	5.705281219512195
2452444	7.05	LWK	11	2452068	2475305	2474185.0	41	7.706	5.705281219512195
2452453	7.05	LWK	11	2452068	2475305	2474185.0	41	7.706	5.705281219512195
2452676	6.15368	LWK	11	2452068	2475305	2474185.0	41	7.706	5.705281219512195
2452694	7.706	LWK	11	2452068	2475305	2474185.0	41	7.706	5.705281219512195
2452743	7.706	LWK	11	2452068	2475305	2474185.0	41	7.706	5.705281219512195
2452822	7.706	LWK	11	2452068	2475305	2474185.0	41	7.706	5.705281219512195
2454627	7.706	LWK	11	2452068	2475305	2474185.0	41	7.706	5.705281219512195
2455234	5.28116	LWK	11	2452068	2475305	2474185.0	41	7.706	5.705281219512195
2471615	5.37875	LWK	11	2452068	2475305	2474185.0	41	7.706	5.705281219512195
2471718	5.37875	LWK	11	2452068	2475305	2474185.0	41	7.706	5.705281219512195
2471847	5.02873	LWK	11	2452068	2475305	2474185.0	41	7.706	5.705281219512195
2472061	5.02873	LWK	11	2452068	2475305	2474185.0	41	7.706	5.705281219512195
2472686	5.02873	LWK	11	2452068	2475305	2474185.0	41	7.706	5.705281219512195
2472815	5.02873	LWK	11	2452068	2475305	2474185.0	41	7.706	5.705281219512195
2472856	5.02873	LWK	11	2452068	2475305	2474185.0	41	7.706	5.705281219512195
2472874	5.02873	LWK	11	2452068	2475305	2474185.0	41	7.706	5.705281219512195
2474169	5.02873	LWK	11	2452068	2475305	2474185.0	41	7.706	5.705281219512195
2474185	5.02873	LWK	11	2452068	2475305	2474185.0	41	7.706	5.705281219512195
2474198	5.02873	LWK	11	2452068	2475305	2474185.0	41	7.706	5.705281219512195
2474214	5.02873	LWK	11	2452068	2475305	2474185.0	41	7.706	5.705281219512195
2474230	5.02873	LWK	11	2452068	2475305	2474185.0	41	7.706	5.705281219512195
2474231	5.02873	LWK	11	2452068	2475305	2474185.0	41	7.706	5.705281219512195
2474254	5.02873	LWK	11	2452068	2475305	2474185.0	41	7.706	5.705281219512195
2474297	5.02873	LWK	11	2452068	2475305	2474185.0	41	7.706	5.705281219512195
2474374	5.02873	LWK	11	2452068	2475305	2474185.0	41	7.706	5.705281219512195
2474380	5.02873	LWK	11	2452068	2475305	2474185.0	41	7.706	5.705281219512195
2474468	5.02873	LWK	11	2452068	2475305	2474185.0	41	7.706	5.705281219512195
2474470	5.02873	LWK	11	2452068	2475305	2474185.0	41	7.706	5.705281219512195
2474485	5.02873	LWK	11	2452068	2475305	2474185.0	41	7.706	5.705281219512195
2474486	5.02873	LWK	11	2452068	2475305	2474185.0	41	7.706	5.705281219512195
2474493	5.02873	LWK	11	2452068	2475305	2474185.0	41	7.706	5.705281219512195
