pos	relate_score	population	cluster_id	cluster_start	cluster_end	cluster_center	cluster_size	cluster_max_score	cluster_mean_score
730278	5.7595	YRI	45	730278	735714	732811.5	4	6.17469	5.6870175
732408	5.54385	YRI	45	730278	735714	732811.5	4	6.17469	5.6870175
733215	6.17469	YRI	45	730278	735714	732811.5	4	6.17469	5.6870175
735714	5.27003	YRI	45	730278	735714	732811.5	4	6.17469	5.6870175
976111	5.0496	YRI	43	976111	1025683	990472.5	16	7.81083	5.921039374999999
980568	5.54385	YRI	43	976111	1025683	990472.5	16	7.81083	5.921039374999999
981487	5.42568	YRI	43	976111	1025683	990472.5	16	7.81083	5.921039374999999
981839	5.58866	YRI	43	976111	1025683	990472.5	16	7.81083	5.921039374999999
981882	5.58866	YRI	43	976111	1025683	990472.5	16	7.81083	5.921039374999999
981998	5.35387	YRI	43	976111	1025683	990472.5	16	7.81083	5.921039374999999
986504	5.72623	YRI	43	976111	1025683	990472.5	16	7.81083	5.921039374999999
989254	6.87569	YRI	43	976111	1025683	990472.5	16	7.81083	5.921039374999999
991691	7.81083	YRI	43	976111	1025683	990472.5	16	7.81083	5.921039374999999
993855	7.56077	YRI	43	976111	1025683	990472.5	16	7.81083	5.921039374999999
994033	6.46303	YRI	43	976111	1025683	990472.5	16	7.81083	5.921039374999999
994978	5.2276	YRI	43	976111	1025683	990472.5	16	7.81083	5.921039374999999
1009311	5.02602	YRI	43	976111	1025683	990472.5	16	7.81083	5.921039374999999
1010108	5.02602	YRI	43	976111	1025683	990472.5	16	7.81083	5.921039374999999
1015850	5.43498	YRI	43	976111	1025683	990472.5	16	7.81083	5.921039374999999
1025683	7.03514	YRI	43	976111	1025683	990472.5	16	7.81083	5.921039374999999
1059510	5.43444	YRI	40	1059510	1076933	1061125.0	7	5.67194	5.520238571428572
1059715	5.43444	YRI	40	1059510	1076933	1061125.0	7	5.67194	5.520238571428572
1060773	5.66467	YRI	40	1059510	1076933	1061125.0	7	5.67194	5.520238571428572
1061125	5.66467	YRI	40	1059510	1076933	1061125.0	7	5.67194	5.520238571428572
1074475	5.45717	YRI	40	1059510	1076933	1061125.0	7	5.67194	5.520238571428572
1074984	5.31434	YRI	40	1059510	1076933	1061125.0	7	5.67194	5.520238571428572
1076933	5.67194	YRI	40	1059510	1076933	1061125.0	7	5.67194	5.520238571428572
1267700	5.29362	YRI	35	1267700	1279758	1270447.0	3	8.08469	6.164656666666666
1270447	5.11566	YRI	35	1267700	1279758	1270447.0	3	8.08469	6.164656666666666
1279758	8.08469	YRI	35	1267700	1279758	1270447.0	3	8.08469	6.164656666666666
1485926	5.46369	YRI	37	1485926	1488878	1488257.0	3	6.03014	5.682079999999999
1488257	6.03014	YRI	37	1485926	1488878	1488257.0	3	6.03014	5.682079999999999
1488878	5.55241	YRI	37	1485926	1488878	1488257.0	3	6.03014	5.682079999999999
1520114	5.52306	YRI	38	1520114	1541230	1531507.5	10	6.88961	5.755826000000001
1523758	6.88961	YRI	38	1520114	1541230	1531507.5	10	6.88961	5.755826000000001
1524301	6.8482	YRI	38	1520114	1541230	1531507.5	10	6.88961	5.755826000000001
1525359	6.2229	YRI	38	1520114	1541230	1531507.5	10	6.88961	5.755826000000001
1529890	5.83224	YRI	38	1520114	1541230	1531507.5	10	6.88961	5.755826000000001
1533125	5.59798	YRI	38	1520114	1541230	1531507.5	10	6.88961	5.755826000000001
1533213	5.59798	YRI	38	1520114	1541230	1531507.5	10	6.88961	5.755826000000001
1541201	5.01543	YRI	38	1520114	1541230	1531507.5	10	6.88961	5.755826000000001
1541225	5.01543	YRI	38	1520114	1541230	1531507.5	10	6.88961	5.755826000000001
1541230	5.01543	YRI	38	1520114	1541230	1531507.5	10	6.88961	5.755826000000001
2451709	5.18882	YRI	32	2451709	2452743	2452444.0	5	6.19988	5.997668
2452068	6.19988	YRI	32	2451709	2452743	2452444.0	5	6.19988	5.997668
2452444	6.19988	YRI	32	2451709	2452743	2452444.0	5	6.19988	5.997668
2452453	6.19988	YRI	32	2451709	2452743	2452444.0	5	6.19988	5.997668
2452743	6.19988	YRI	32	2451709	2452743	2452444.0	5	6.19988	5.997668
17867086	7.67866	YRI	21	17867086	17900260	17889429.5	4	7.67866	6.3970725
17885228	6.72754	YRI	21	17867086	17900260	17889429.5	4	7.67866	6.3970725
17893631	6.08153	YRI	21	17867086	17900260	17889429.5	4	7.67866	6.3970725
17900260	5.10056	YRI	21	17867086	17900260	17889429.5	4	7.67866	6.3970725
82138311	5.13889	YRI	18	82138311	82138767	82138759.0	3	5.13889	5.13889
82138759	5.13889	YRI	18	82138311	82138767	82138759.0	3	5.13889	5.13889
82138767	5.13889	YRI	18	82138311	82138767	82138759.0	3	5.13889	5.13889
110107134	5.64901	YRI	12	110107134	110138945	110129626.5	6	7.97396	6.540641666666666
110124088	6.54823	YRI	12	110107134	110138945	110129626.5	6	7.97396	6.540641666666666
110125481	7.97396	YRI	12	110107134	110138945	110129626.5	6	7.97396	6.540641666666666
110133772	5.82182	YRI	12	110107134	110138945	110129626.5	6	7.97396	6.540641666666666
110134091	5.82182	YRI	12	110107134	110138945	110129626.5	6	7.97396	6.540641666666666
110138945	7.42901	YRI	12	110107134	110138945	110129626.5	6	7.97396	6.540641666666666
119880872	5.18882	YRI	16	119880872	119881088	119880890.0	3	5.18882	5.18882
119880890	5.18882	YRI	16	119880872	119881088	119880890.0	3	5.18882	5.18882
119881088	5.18882	YRI	16	119880872	119881088	119880890.0	3	5.18882	5.18882
136056990	5.24877	YRI	1	136056990	136064505	136058563.0	3	5.24877	5.24877
136058563	5.24877	YRI	1	136056990	136064505	136058563.0	3	5.24877	5.24877
136064505	5.24877	YRI	1	136056990	136064505	136058563.0	3	5.24877	5.24877
145347817	5.7595	YRI	2	145347817	145351835	145350179.0	5	5.7595	5.7595
145349893	5.7595	YRI	2	145347817	145351835	145350179.0	5	5.7595	5.7595
145350179	5.7595	YRI	2	145347817	145351835	145350179.0	5	5.7595	5.7595
145351330	5.7595	YRI	2	145347817	145351835	145350179.0	5	5.7595	5.7595
145351835	5.7595	YRI	2	145347817	145351835	145350179.0	5	5.7595	5.7595
155926199	5.14679	YRI	5	155926199	155928669	155927008.0	3	5.14679	5.14679
155927008	5.14679	YRI	5	155926199	155928669	155927008.0	3	5.14679	5.14679
155928669	5.14679	YRI	5	155926199	155928669	155927008.0	3	5.14679	5.14679
