pos	relate_score	population	cluster_id	cluster_start	cluster_end	cluster_center	cluster_size	cluster_max_score	cluster_mean_score
337935	5.17822	BEB	1	337935	339147	338856.0	3	5.17822	5.17822
338856	5.17822	BEB	1	337935	339147	338856.0	3	5.17822	5.17822
339147	5.17822	BEB	1	337935	339147	338856.0	3	5.17822	5.17822
660435	6.79286	BEB	8	660435	665423	661079.0	4	7.14521	6.2296249999999995
660722	5.14149	BEB	8	660435	665423	661079.0	4	7.14521	6.2296249999999995
661436	5.83894	BEB	8	660435	665423	661079.0	4	7.14521	6.2296249999999995
665423	7.14521	BEB	8	660435	665423	661079.0	4	7.14521	6.2296249999999995
883811	5.49052	BEB	4	883811	920250	898415.0	15	7.3807	5.8164180000000005
891904	5.10781	BEB	4	883811	920250	898415.0	15	7.3807	5.8164180000000005
894964	5.21804	BEB	4	883811	920250	898415.0	15	7.3807	5.8164180000000005
895075	5.10781	BEB	4	883811	920250	898415.0	15	7.3807	5.8164180000000005
896561	5.10781	BEB	4	883811	920250	898415.0	15	7.3807	5.8164180000000005
896774	5.21804	BEB	4	883811	920250	898415.0	15	7.3807	5.8164180000000005
897625	5.21804	BEB	4	883811	920250	898415.0	15	7.3807	5.8164180000000005
898415	5.33607	BEB	4	883811	920250	898415.0	15	7.3807	5.8164180000000005
914918	6.62013	BEB	4	883811	920250	898415.0	15	7.3807	5.8164180000000005
915352	6.62013	BEB	4	883811	920250	898415.0	15	7.3807	5.8164180000000005
915622	6.62013	BEB	4	883811	920250	898415.0	15	7.3807	5.8164180000000005
915966	7.3807	BEB	4	883811	920250	898415.0	15	7.3807	5.8164180000000005
916135	7.11919	BEB	4	883811	920250	898415.0	15	7.3807	5.8164180000000005
917194	5.85896	BEB	4	883811	920250	898415.0	15	7.3807	5.8164180000000005
920250	5.22289	BEB	4	883811	920250	898415.0	15	7.3807	5.8164180000000005
1246351	5.01239	BEB	13	1246351	1274906	1263242.0	11	7.12323	6.1468418181818185
1254157	6.05294	BEB	13	1246351	1274906	1263242.0	11	7.12323	6.1468418181818185
1254903	6.05294	BEB	13	1246351	1274906	1263242.0	11	7.12323	6.1468418181818185
1255835	6.05294	BEB	13	1246351	1274906	1263242.0	11	7.12323	6.1468418181818185
