pos	relate_score	population	cluster_id	cluster_start	cluster_end	cluster_center	cluster_size	cluster_max_score	cluster_mean_score
419413	5.37718	GBR	1	419413	419601	419509.0	3	5.37718	5.37718
419509	5.37718	GBR	1	419413	419601	419509.0	3	5.37718	5.37718
419601	5.37718	GBR	1	419413	419601	419509.0	3	5.37718	5.37718
660722	5.21629	GBR	2	660722	661436	660739.5	4	6.6283	5.7962125
660736	6.6283	GBR	2	660722	661436	660739.5	4	6.6283	5.7962125
660743	5.21629	GBR	2	660722	661436	660739.5	4	6.6283	5.7962125
661436	6.12397	GBR	2	660722	661436	660739.5	4	6.6283	5.7962125
730174	6.08262	GBR	3	730174	733215	732408.0	3	6.08262	5.745406666666668
732408	5.5768	GBR	3	730174	733215	732408.0	3	6.08262	5.745406666666668
733215	5.5768	GBR	3	730174	733215	732408.0	3	6.08262	5.745406666666668
1352245	5.37718	GBR	4	1352245	1354508	1352731.0	7	5.37718	5.377180000000001
1352649	5.37718	GBR	4	1352245	1354508	1352731.0	7	5.37718	5.377180000000001
1352724	5.37718	GBR	4	1352245	1354508	1352731.0	7	5.37718	5.377180000000001
1352731	5.37718	GBR	4	1352245	1354508	1352731.0	7	5.37718	5.377180000000001
1354354	5.37718	GBR	4	1352245	1354508	1352731.0	7	5.37718	5.377180000000001
1354393	5.37718	GBR	4	1352245	1354508	1352731.0	7	5.37718	5.377180000000001
1354508	5.37718	GBR	4	1352245	1354508	1352731.0	7	5.37718	5.377180000000001
18867826	5.57295	GBR	5	18867826	18870775	18868167.0	6	6.6283	5.748841666666666
18867954	6.6283	GBR	5	18867826	18870775	18868167.0	6	6.6283	5.748841666666666
18868013	5.57295	GBR	5	18867826	18870775	18868167.0	6	6.6283	5.748841666666666
18868321	5.57295	GBR	5	18867826	18870775	18868167.0	6	6.6283	5.748841666666666
18869711	5.57295	GBR	5	18867826	18870775	18868167.0	6	6.6283	5.748841666666666
18870775	5.57295	GBR	5	18867826	18870775	18868167.0	6	6.6283	5.748841666666666
