pos	relate_score	population	cluster_id	cluster_start	cluster_end	cluster_center	cluster_size	cluster_max_score	cluster_mean_score
700617	6.98213	PEL	1	700617	721365	719313.0	10	7.06927	6.083724000000001
702474	5.6286	PEL	1	700617	721365	719313.0	10	7.06927	6.083724000000001
704670	5.60945	PEL	1	700617	721365	719313.0	10	7.06927	6.083724000000001
718786	5.86066	PEL	1	700617	721365	719313.0	10	7.06927	6.083724000000001
718862	5.86066	PEL	1	700617	721365	719313.0	10	7.06927	6.083724000000001
719764	5.86066	PEL	1	700617	721365	719313.0	10	7.06927	6.083724000000001
720597	5.15211	PEL	1	700617	721365	719313.0	10	7.06927	6.083724000000001
721029	6.94797	PEL	1	700617	721365	719313.0	10	7.06927	6.083724000000001
721274	7.06927	PEL	1	700617	721365	719313.0	10	7.06927	6.083724000000001
721365	5.86573	PEL	1	700617	721365	719313.0	10	7.06927	6.083724000000001
915622	6.33561	PEL	2	915622	920280	920268.0	3	6.33561	5.823926666666666
920268	5.16807	PEL	2	915622	920280	920268.0	3	6.33561	5.823926666666666
920280	5.9681	PEL	2	915622	920280	920268.0	3	6.33561	5.823926666666666
2962736	5.84969	PEL	3	2962736	2967682	2963430.0	3	5.84969	5.84969
2963430	5.84969	PEL	3	2962736	2967682	2963430.0	3	5.84969	5.84969
2967682	5.84969	PEL	3	2962736	2967682	2963430.0	3	5.84969	5.84969
3701618	6.52422	PEL	4	3701618	3721452	3711877.0	15	8.35212	7.418177999999999
3704745	8.35212	PEL	4	3701618	3721452	3711877.0	15	8.35212	7.418177999999999
3706646	8.25631	PEL	4	3701618	3721452	3711877.0	15	8.35212	7.418177999999999
3709373	8.35212	PEL	4	3701618	3721452	3711877.0	15	8.35212	7.418177999999999
3710386	8.25631	PEL	4	3701618	3721452	3711877.0	15	8.35212	7.418177999999999
3710767	8.20374	PEL	4	3701618	3721452	3711877.0	15	8.35212	7.418177999999999
3710801	8.20374	PEL	4	3701618	3721452	3711877.0	15	8.35212	7.418177999999999
3711877	8.20374	PEL	4	3701618	3721452	3711877.0	15	8.35212	7.418177999999999
